Only reserve details after 2024/09/25 are displayed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
2025/01/25,7463544865163511598,3460062417830187121,-3.4,collected,576852034264338510,2025/01/24,2025/02/16,3460116205141135473,2025/01/27
2025/01/25,7463544865163511598,3460061876318736497,-1.7,collected,576853170010099896,2025/01/24,2025/02/16,3460116205141135473,2025/01/27
2025/01/25,7463544865163511598,3460061684121178225,-4.76,collected,576853197345493417,2025/01/24,2025/02/16,3460116205141135473,2025/01/27
2025/01/25,7463544865163511598,3460061321940799601,-6.8,collected,576853166028984910,2025/01/24,2025/02/16,3460116205141135473,2025/01/27
2025/01/24,7463157155353446190,3460055550364782705,-2.38,collected,576848913511911500,2025/01/23,2025/02/15,3460108762233933937,2025/01/24
2025/01/24,7463157155353446190,3459911619011973233,2.1,released,576823032423223976,2024/12/31,released,3460108762233933937,2025/01/24
2025/01/24,7463157155353446190,3459911361245253745,4.2,released,576823486002074102,2024/12/31,released,3460108762233933937,2025/01/24
2025/01/23,7462876890433554222,3459906060397351025,8,released,576818620626211144,2024/12/30,released,3460101160167641201,2025/01/24
2025/01/22,7462482403026569006,3460042166488764529,-4.76,collected,576845797447864803,2025/01/21,2025/02/13,3460093625766744177,2025/01/22
2025/01/21,7462026568182056750,3459894303534977137,2.63,released,576820548425126857,2024/12/28,released,3460084529654501489,2025/01/21
2025/01/21,7462026568182056750,3459894164513919089,4.08,released,576813494223081944,2024/12/28,released,3460084529654501489,2025/01/21
2025/01/21,7462026568182056750,3460034821083336817,-2.1,collected,576835640365977977,2025/01/20,2025/02/12,3460084529654501489,2025/01/21
2025/01/21,7462026568182056750,3459893000810893425,9.8,released,576809942664254168,2024/12/28,released,3460084529654501489,2025/01/21
2025/01/21,7462026568182056750,3459892815100743793,3.33,released,576814698553578124,2024/12/28,released,3460084529654501489,2025/01/21
2025/01/20,7461687808629933870,3459887372667293809,3.33,released,576818178697826355,2024/12/27,released,3460079405162139761,2025/01/20
2025/01/20,7461687808629933870,3459886620573077617,4.2,released,576814670173671926,2024/12/27,released,3460079405162139761,2025/01/20
2025/01/20,7461687808629933870,3459886407890735217,3.33,released,576816118492663930,2024/12/27,released,3460079405162139761,2025/01/20
2025/01/20,7461687808629933870,3459886147472494705,3.33,released,576815018589393282,2024/12/27,released,3460079405162139761,2025/01/20
2025/01/19,7461325388887770926,3459879534182699121,3.33,released,576812376458956804,2024/12/26,released,3460074610734239857,2025/01/22
2025/01/19,7461325388887770926,3460016901937074289,-2.38,collected,576844280721739865,2025/01/18,2025/02/09,3460074610734239857,2025/01/22
2025/01/19,7461325388887770926,3460024034191183985,-2.1,collected,576840672685232733,2025/01/18,2025/02/10,3460074610734239857,2025/01/22
2025/01/18,7460955361567622958,3460017211375652977,-2.1,collected,576839353239507013,2025/01/17,2025/02/09,3460066065075769457,2025/01/20
2025/01/17,7460559610190038826,3459863217482993777,2.57,released,576812846624248521,2024/12/24,released,3460057565352792177,2025/01/17
2025/01/17,7460559610190038826,3459862125077106801,3.92,released,576806420788056697,2024/12/24,released,3460057565352792177,2025/01/17
2025/01/17,7460559610190038826,3459861446378295409,2.57,released,576813417011712353,2024/12/24,released,3460057565352792177,2025/01/17
2025/01/16,7460238713659082542,3459854194175217777,3.92,released,576805807904428646,2024/12/23,released,3460052194202718321,2025/01/16
2025/01/16,7460238713659082542,3460006347962617969,-2.1,collected,576835144641581608,2025/01/15,2025/02/07,3460052194202718321,2025/01/16
2025/01/14,7459201652193691438,3459843661441372273,3.92,released,576810575489045055,2024/12/21,released,3460039233103564913,2025/01/14
2025/01/14,7459201652193691438,3459837316190867569,1.96,released,576809120770920758,2024/12/20,released,3460039233103564913,2025/01/14
2025/01/13,7458935843231794990,3459835522048102513,2.49,released,576806081718817420,2024/12/20,released,3460032067862892657,2025/01/13
2025/01/13,7458935843231794990,3459834388663341169,2.49,released,576808598966538553,2024/12/20,released,3460032067862892657,2025/01/13
2025/01/13,7458935843231794990,3459834396418084977,3.92,released,576799098415714835,2024/12/20,released,3460032067862892657,2025/01/13
2025/01/13,7458935843231794990,3459833965412061297,1.96,released,576801522272473517,2024/12/20,released,3460032067862892657,2025/01/13
2025/01/13,7458935843231794990,3459833781976535153,3.33,released,576797881892705059,2024/12/20,released,3460032067862892657,2025/01/13
2025/01/11,7458114248267351851,3459819325389115505,3.61,released,576801756282851431,2024/12/18,released,3460020354914816113,2025/01/11
2025/01/11,7458114248267351851,3459813074766106737,8.33,released,576797953100517769,2024/12/17,released,3460020354914816113,2025/01/11
2025/01/11,7458114248267351851,3459813076989284465,1.96,released,576797831452070850,2024/12/17,released,3460020354914816113,2025/01/11
2025/01/10,7457699142572361518,3459811726101221489,3.92,released,576805337135026958,2024/12/17,released,3460014363743654001,2025/01/11
2025/01/10,7457699142572361518,3459811630568607857,1.96,released,576795817514733830,2024/12/17,released,3460014363743654001,2025/01/11
2025/01/10,7457699142572361518,3459810039022719089,6.66,released,576798414928711691,2024/12/17,released,3460014363743654001,2025/01/11
2025/01/10,7457699142572361518,3459808685395841137,8,released,576801803387638520,2024/12/17,released,3460014363743654001,2025/01/11
2025/01/10,7457699142572361518,3459807947341402225,13.72,released,576798869215547967,2024/12/17,released,3460014363743654001,2025/01/11
2025/01/10,7457699142572361518,3459803495472926833,8.33,released,576797812742722456,2024/12/16,released,3460014363743654001,2025/01/11
2025/01/09,7457584746755835691,3459802572095393905,3.92,released,576798054242816454,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459802332537458801,7.84,released,576797824917410663,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459801989665755249,1.96,released,576801564602569669,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459801385475215473,6.66,released,576797012768428057,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459801179636011121,6.66,released,576799166735552638,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459801023918739569,6.66,released,576799081103200889,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459800826654724209,3.92,released,576802698638234605,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459800742143823985,3.92,released,576798058618327878,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459800018713612401,5,released,576798746956304697,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459799985393668209,2.49,released,576803039163683231,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459799904115462257,7.26,released,576796986927321535,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/09,7457584746755835691,3459799735047327857,6.66,released,576797897767031733,2024/12/16,released,3460009899678929009,2025/01/09
2025/01/08,7456959501560891178,3459958049737904241,-3.8,collected,576826172811875044,2025/01/07,2025/01/30,3460003378252189809,2025/01/08
2025/01/08,7456959501560891178,3459791272450756721,8.33,released,576799026276045080,2024/12/15,released,3460003378252189809,2025/01/08
2025/01/08,7456959501560891178,3459956378708250737,-2.1,collected,576829818339693378,2025/01/07,2025/01/30,3460003378252189809,2025/01/08
2025/01/08,7456959501560891178,3459951657500512369,-2.04,collected,576811281303834924,2025/01/06,2025/01/30,3460003378252189809,2025/01/08
2025/01/08,7456959501560891178,3459782640428814449,4.34,released,576796500319834795,2024/12/14,released,3460003378252189809,2025/01/08
2025/01/08,7456959501560891178,3459782507972104305,6.69,released,576797727152378512,2024/12/14,released,3460003378252189809,2025/01/08
2025/01/07,7456834348218943278,3459781472814731377,5.88,released,576802630513038078,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459781382980538481,3.92,released,576794572754358782,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459781168054767729,6.66,released,576797089536315630,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459781148447379569,3.92,released,576791774975791342,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459780765764980849,5.88,released,576795677430157437,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459780730160779377,9.8,released,576800213885555350,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459780374743060593,4.62,released,576801226023998139,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459780278570356849,5.88,released,576794633078936415,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459780159470801009,3.92,released,576794812082393983,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459779828053676145,8.33,released,576800513319473964,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459779317288112241,3.46,released,576797797845143984,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459779281914466417,3.93,released,576796584235013118,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459779181377392753,5,released,576796409909055778,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459779156437864561,6.66,released,576797998848381664,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459778476094886001,6.66,released,576797090681754470,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459778263195226225,10.26,released,576797515493904563,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/07,7456834348218943278,3459778157465473137,1.96,released,576799089271214808,2024/12/14,released,3459997946200494193,2025/01/07
2025/01/06,7456239907930130222,3459767150459129969,2.49,released,576794660570960072,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459767068921991281,1.99,released,576798047139173299,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766915311636593,1.99,released,576799105770427072,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766846926327921,6.66,released,576795968315823094,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766674611605617,2.66,released,576796899055211512,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766661164732529,1.96,released,576799083841098458,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766495343513713,1.26,released,576796596343050251,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766500055945329,6.66,released,576795992873210211,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766417948643441,1.96,released,576797942646149964,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766401407815793,6.66,released,576796834487636347,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766122071494769,1.96,released,576795750825038535,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459766065750118513,2.49,released,576792227167507133,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459765692444414065,5.95,released,576797015946531783,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459765479416041585,3.92,released,576794755534393915,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459765476143632497,3.92,released,576792402782752958,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459765172357468273,1.96,released,576795767865053193,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459764869162766449,6.66,released,576795640808182568,2024/12/13,released,3459990733651284081,2025/01/06
2025/01/06,7456239907930130222,3459758621006139505,1.96,released,576799107425931523,2024/12/12,released,3459990733651284081,2025/01/06
2025/01/05,7456087204822288170,3459756809065369713,1.96,released,576798046320169651,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459756767992582257,3.92,released,576795669586416530,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459756590702170225,1.4,released,576797022468018226,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459756298342535281,1.96,released,576800416418140965,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459756081629270129,3.92,released,576787930751734486,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459755632245772401,1.96,released,576798244533407787,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459755357107556465,2.49,released,576795439789871338,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459754627721367665,2.2,released,576796508729807020,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459754429849636977,2.49,released,576795699855069559,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459754430432383089,2.49,released,576795700802785655,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459753487822786673,5.99,released,576793488258470640,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459753659668009073,1.96,released,576798105575526811,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459753037404999793,6.66,released,576797264326856972,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459753011551441009,2.49,released,576794266661326897,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459752238751387761,1.96,released,576797201832316989,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459752002944405617,1.96,released,576797706262516254,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459751825398403185,2.66,released,576797027892695171,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459751562397651057,1.96,released,576797361871950822,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459751554342621297,1.96,released,576798040574824887,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459750703600341105,1.67,released,576798029572968756,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459750727049646193,10.26,released,576797510007034035,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459750389701841009,2.49,released,576793262090260985,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459937265470705777,-4.73,collected,576824050632331454,2025/01/04,2025/01/27,3459986322238443633,2025/01/07
2025/01/05,7456087204822288170,3459750063152795761,3.92,released,576793889785811156,2024/12/12,released,3459986322238443633,2025/01/07
2025/01/03,7455108461223905066,3459732510387310705,8,released,576781827073217308,2024/12/10,released,3459971850938716273,2025/01/03
2025/01/03,7455108461223905066,3459727418919063665,3.92,released,576790865501327457,2024/12/09,released,3459971850938716273,2025/01/03
2025/01/03,7455108461223905066,3459727029171556465,2.49,released,576792392498058055,2024/12/09,released,3459971850938716273,2025/01/03
2025/01/03,7455108461223905066,3459727010354466929,2.49,released,576792930545340825,2024/12/09,released,3459971850938716273,2025/01/03
2025/01/02,7454998942640654123,3459725771108094065,2.49,released,576786576820900513,2024/12/09,released,3459964837547118705,2025/01/02
2025/01/02,7454998942640654123,3459724254630154353,2.49,released,576792199274533032,2024/12/09,released,3459964837547118705,2025/01/02
2025/01/02,7454998942640654123,3459723816617807985,2.49,released,576792443510428219,2024/12/09,released,3459964837547118705,2025/01/02
2025/01/01,7454620920796284715,3459911619011973233,-2.1,collected,576823032423223976,2024/12/31,2025/01/23,3459959425071026289,/
2025/01/01,7454620920796284715,3459911361245253745,-4.2,collected,576823486002074102,2024/12/31,2025/01/23,3459959425071026289,/
