Only reserve details after 2024/09/25 are displayed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
2025/10/31,7567052921813075725,3465159907806580849,1,released,577118118606049355,2025/10/07,released,3466326809015980145,2025/10/31
2025/10/31,7567052921813075725,3466043999202873457,-2,collected,577147987462099703,2025/10/30,2025/11/22,3466326809015980145,2025/10/31
2025/10/31,7567052921813075725,3465155549645410417,0.85,released,577119793952100853,2025/10/07,released,3466326809015980145,2025/10/31
2025/10/30,7566690847559812919,3466005409445023857,-1.7,collected,577144661409304705,2025/10/29,2025/11/21,3466293524790022257,2025/10/30
2025/10/30,7566690847559812919,3465129351591858289,1.01,released,577116419397358483,2025/10/06,released,3466293524790022257,2025/10/30
2025/10/30,7566690847559812919,3466001147284787313,-1.7,collected,577146406575771935,2025/10/29,2025/11/21,3466293524790022257,2025/10/30
2025/10/30,7566690847559812919,3465998617847631985,-2,collected,577144186772624092,2025/10/29,2025/11/21,3466293524790022257,2025/10/30
2025/10/30,7566690847559812919,3465997786322014321,-4.8,collected,577143573959447011,2025/10/29,2025/11/21,3466293524790022257,2025/10/30
2025/10/30,7566690847559812919,3465994276161294449,-1.7,collected,577146056653705923,2025/10/29,2025/11/21,3466293524790022257,2025/10/30
2025/10/29,7566283327788484366,3465957528292986993,-2,collected,577142644028576203,2025/10/28,2025/11/20,3466249290978332785,2025/10/29
2025/10/29,7566283327788484366,3465957382464770161,-1.7,collected,577144224110252956,2025/10/28,2025/11/20,3466249290978332785,2025/10/29
2025/10/29,7566283327788484366,3465090860338614385,1,released,577119490902888950,2025/10/05,released,3466249290978332785,2025/10/29
2025/10/29,7566283327788484366,3465948272427700337,-4.5,collected,577140721269707738,2025/10/28,2025/11/20,3466249290978332785,2025/10/29
2025/10/28,7565831429855217463,3465070536161333361,1.4,released,577117960873152872,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465069017801396337,1,released,577117579380232418,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465067316014846065,3.57,released,577116638922838406,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465917452703797361,-4.76,collected,577142524683063988,2025/10/27,2025/11/19,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465913592496885873,-2,collected,577141412732899983,2025/10/27,2025/11/19,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465062006845640817,1,released,577116008952337400,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465911708288323697,-4.5,collected,577136253699592233,2025/10/27,2025/11/19,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465060564019679345,5.1,released,577117125134749893,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465056836830728305,1,released,577119528587006367,2025/10/04,released,3466217552877621361,2025/10/29
2025/10/28,7565831429855217463,3465485493693419633,-5.1,collected,577127236746252528,2025/10/27,2025/11/09,3466217552877621361,2025/10/29
2025/10/27,7565577506808399671,3465031399491473521,1.4,released,577111328748507767,2025/10/03,released,3466175235650064497,2025/10/27
2025/10/27,7565577506808399671,3465028712293830769,1.01,released,577115773879095876,2025/10/03,released,3466175235650064497,2025/10/27
2025/10/27,7565577506808399671,3465024815308443761,1,released,577117446616289461,2025/10/03,released,3466175235650064497,2025/10/27
2025/10/27,7565577506808399671,3465023544046227569,1,released,577116861845180788,2025/10/03,released,3466175235650064497,2025/10/27
2025/10/27,7565577506808399671,3465021411883061361,1,released,577116078267928619,2025/10/03,released,3466175235650064497,2025/10/27
2025/10/26,7565172825833604878,3465825905115893873,-9.52,collected,577141349691461847,2025/10/25,2025/11/17,3466147958617706609,2025/10/27
2025/10/26,7565172825833604878,3464983904273993841,1.4,released,577109919117185531,2025/10/02,released,3466147958617706609,2025/10/27
2025/10/26,7565172825833604878,3464982570260992113,3.57,released,577115738836865494,2025/10/02,released,3466147958617706609,2025/10/27
2025/10/26,7565172825833604878,3465821551400489073,-7.14,collected,577140183795667812,2025/10/25,2025/11/17,3466147958617706609,2025/10/27
2025/10/25,7564800652006754062,3465795267912831089,-1.7,collected,577137090847871017,2025/10/24,2025/11/16,3466111320650977393,2025/10/27
2025/10/25,7564800652006754062,3464951256560210033,1.4,released,577114844480836564,2025/10/01,released,3466111320650977393,2025/10/27
2025/10/25,7564800652006754062,3464951424596414577,1,released,577115820796776966,2025/10/01,released,3466111320650977393,2025/10/27
2025/10/25,7564800652006754062,3465782694816616561,-7.14,collected,577140151989932935,2025/10/24,2025/11/16,3466111320650977393,2025/10/27
2025/10/25,7564800652006754062,3465780312534323313,-2.8,collected,577140965573497357,2025/10/24,2025/11/16,3466111320650977393,2025/10/27
2025/10/25,7564800652006754062,3465778387715199089,-2,collected,577140990211298227,2025/10/24,2025/11/16,3466111320650977393,2025/10/27
2025/10/24,7564450150773524238,3465746744148725873,-2,collected,577138600060294006,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/24,7564450150773524238,3465745486308216945,-1.7,collected,577139449850532833,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/24,7564450150773524238,3465739594666971249,-4.76,collected,577136389765632847,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/24,7564450150773524238,3465736670568616049,-2,collected,577135886268993549,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/24,7564450150773524238,3465736517539369073,-2.8,collected,577138724524167552,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/24,7564450150773524238,3465736484349579377,-2,collected,577137461344113024,2025/10/23,2025/11/15,3466063210697429105,2025/10/24
2025/10/23,7564110850728593207,3464887250609016945,1.4,released,577108156410925495,2025/09/29,released,3466028411903053937,2025/10/23
2025/10/23,7564110850728593207,3465699405414305905,-1.7,collected,577136113503343442,2025/10/22,2025/11/14,3466028411903053937,2025/10/23
2025/10/22,7563791967969134391,3465665267923390577,-4.76,collected,577132222317499168,2025/10/21,2025/11/13,3465981811686412401,2025/10/22
2025/10/22,7563791967969134391,3464854439572050033,1.4,released,577107096626237565,2025/09/28,released,3465981811686412401,2025/10/22
2025/10/21,7563313093909022478,3465613921776341105,-1.7,collected,577135682514686299,2025/10/20,2025/11/12,3465940634978848881,2025/10/21
2025/10/20,7562949565169207053,3465583756175052913,-2,collected,577134968337961466,2025/10/19,2025/11/11,3465894477565890673,2025/10/21
2025/10/19,7562658183530006327,3464759520297652337,2.8,released,577106638589169987,2025/09/25,released,3465856179427446897,2025/10/20
2025/10/19,7562658183530006327,3465561049590239345,-2,collected,577128605301445298,2025/10/18,2025/11/10,3465856179427446897,2025/10/20
2025/10/19,7562658183530006327,3465559354039505009,-4.76,collected,577132150688158564,2025/10/18,2025/11/10,3465856179427446897,2025/10/20
2025/10/19,7562658183530006327,3465558394333597809,-22.4,collected,577134314596045040,2025/10/18,2025/11/10,3465856179427446897,2025/10/20
2025/10/18,7562244067581609741,3465523274634530929,-1.7,collected,577129871795655177,2025/10/17,2025/11/09,3465805280006869105,2025/10/20
2025/10/18,7562244067581609741,3464713795666022513,5.15,released,577107266057441293,2025/09/24,released,3465805280006869105,2025/10/20
2025/10/17,7561821951333762871,3465473549508251761,-2,collected,577131147440984411,2025/10/16,2025/11/08,3465762968960012401,2025/10/17
2025/10/17,7561821951333762871,3465471559642288241,-2,collected,577131388943700331,2025/10/16,2025/11/08,3465762968960012401,2025/10/17
2025/10/17,7561821951333762871,3465468034709426289,-2,collected,577130316249206843,2025/10/16,2025/11/08,3465762968960012401,2025/10/17
2025/10/16,7561472849010001678,3465443065517478001,-5.1,collected,577127848347209842,2025/10/15,2025/11/07,3465719565848711281,2025/10/16
2025/10/16,7561472849010001678,3465436071979094129,-1.7,collected,577125309595881922,2025/10/15,2025/11/07,3465719565848711281,2025/10/16
2025/10/16,7561472849010001678,3465430614202159217,-2,collected,577131285256507936,2025/10/15,2025/11/07,3465719565848711281,2025/10/16
2025/10/16,7561472849010001678,3465429745190539377,-2,collected,577130342215881622,2025/10/15,2025/11/07,3465719565848711281,2025/10/16
2025/10/16,7561472849010001678,3465429277409841265,-4.5,collected,577129217073255080,2025/10/15,2025/11/07,3465719565848711281,2025/10/16
2025/10/14,7560754420074530574,3464588001207226481,1.4,released,577102432030069261,2025/09/20,released,3465640967604047985,2025/10/14
2025/10/14,7560754420074530574,3465361588210274417,-7.14,collected,577125498067915750,2025/10/13,2025/11/05,3465640967604047985,2025/10/14
2025/10/13,7560424216433002254,3465338721488244849,-1.7,collected,577122246324163533,2025/10/12,2025/11/04,3465599528334954609,2025/10/13
2025/10/13,7560424216433002254,3465335313721364593,-4.76,collected,577127145545831026,2025/10/12,2025/11/04,3465599528334954609,2025/10/13
2025/10/13,7560424216433002254,3465334650927026289,-2,collected,577120663856844893,2025/10/12,2025/11/04,3465599528334954609,2025/10/13
2025/10/13,7560424216433002254,3465334608883322993,-2,collected,577125800914162363,2025/10/12,2025/11/04,3465599528334954609,2025/10/13
2025/10/12,7559976020854474510,3465306143506206833,-2,collected,577125262227312855,2025/10/11,2025/11/03,3465577478091870321,2025/10/13
2025/10/12,7559976020854474510,3465301185714557041,-4.76,collected,577126077778072565,2025/10/11,2025/11/03,3465577478091870321,2025/10/13
2025/10/12,7559976020854474510,3465292691780178033,-1.7,collected,577125732792570598,2025/10/11,2025/11/03,3465577478091870321,2025/10/13
2025/10/11,7559453248554420023,3465268469045432433,-2,collected,577124267795780530,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465266614741733489,-2,collected,577123555017920642,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465263760893907057,-4.5,collected,577124195135755189,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465262635136946289,-2.8,collected,577123320269279560,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465260314580783217,-1.7,collected,577124612760441034,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3464487428000485489,3,released,577096675085816643,2025/09/17,released,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465256225746292849,-7.14,collected,577122534160175134,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/11,7559453248554420023,3465245220507783281,-7.14,collected,577118638602883615,2025/10/10,2025/11/02,3465540147226251377,2025/10/13
2025/10/10,7559232603480442679,3465234620378878065,-5.1,collected,577121761359860727,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465232348774240369,-2,collected,577120480125424631,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465232333019582577,-2,collected,577119207560156119,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465229890679246961,-1.7,collected,577123013378543698,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465228472679305329,-2,collected,577123296344707151,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465228409801576561,-2,collected,577122891094332358,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465228248731521137,-8.4,collected,577123544557261190,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465228213308067953,-4.76,collected,577124048337212286,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465227929743233137,-2,collected,577119974827921412,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465228032502239345,-0.9,collected,577123949216502044,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465223556044918897,-2,collected,577122749036335343,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465222381648449649,-4.76,collected,577118925068865676,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/10,7559232603480442679,3465219717705470065,-1.2,collected,577124147853758476,2025/10/09,2025/11/01,3465499300910567537,2025/10/10
2025/10/09,7558893161704163086,3465201232096170097,-4.76,collected,577117960280707432,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3464437327665205361,3,released,577095662693356326,2025/09/15,released,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3464435087523418225,1.4,released,577090864012234801,2025/09/15,released,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3465197784692985969,-2,collected,577117740333240894,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3465195950488260721,-2.25,collected,577120677006840094,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3465195126929526897,-1,collected,577121367413329927,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3465193155421769841,-1,collected,577121931400877011,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/09,7558893161704163086,3465191306572894321,-0.85,collected,577121277900657453,2025/10/08,2025/10/31,3465453240908222577,2025/10/09
2025/10/08,7558506410284238605,3465162487448309873,-2.38,collected,577116604712194879,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465161812248662129,-1,collected,577117885818901060,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465160971266330737,-2.38,collected,577116149437141945,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465160920075178097,-1.4,collected,577118580517343781,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465160489948254321,-1,collected,577118093065032144,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465159907806580849,-1,collected,577118118606049355,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/08,7558506410284238605,3465155549645410417,-0.85,collected,577119793952100853,2025/10/07,2025/10/30,3465416683612180593,2025/10/08
2025/10/07,7558204270533789495,3465129351591858289,-1.01,collected,577116419397358483,2025/10/06,2025/10/29,3465382055362924657,2025/10/07
2025/10/06,7557768457379399479,3465090860338614385,-1,collected,577119490902888950,2025/10/05,2025/10/28,3465350602175975537,2025/10/06
2025/10/05,7557387208789968654,3464316001768935537,1.4,released,577092993356959853,2025/09/11,released,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465070536161333361,-1.4,collected,577117960873152872,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465069017801396337,-1,collected,577117579380232418,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465067316014846065,-3.57,collected,577116638922838406,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465062006845640817,-1,collected,577116008952337400,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465060564019679345,-5.1,collected,577117125134749893,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/05,7557387208789968654,3465056836830728305,-1,collected,577119528587006367,2025/10/04,2025/10/27,3465321316767469681,2025/10/06
2025/10/04,7557029193649899277,3465031399491473521,-1.4,collected,577111328748507767,2025/10/03,2025/10/26,3465280056456548465,2025/10/06
2025/10/04,7557029193649899277,3465028712293830769,-1.01,collected,577115773879095876,2025/10/03,2025/10/26,3465280056456548465,2025/10/06
2025/10/04,7557029193649899277,3465024815308443761,-1,collected,577117446616289461,2025/10/03,2025/10/26,3465280056456548465,2025/10/06
2025/10/04,7557029193649899277,3465023544046227569,-1,collected,577116861845180788,2025/10/03,2025/10/26,3465280056456548465,2025/10/06
2025/10/04,7557029193649899277,3465021411883061361,-1,collected,577116078267928619,2025/10/03,2025/10/26,3465280056456548465,2025/10/06
2025/10/03,7556640157684844302,3464983904273993841,-1.4,collected,577109919117185531,2025/10/02,2025/10/25,3465244598392819825,2025/10/03
2025/10/03,7556640157684844302,3464982570260992113,-3.57,collected,577115738836865494,2025/10/02,2025/10/25,3465244598392819825,2025/10/03
2025/10/02,7556322228821198605,3464951424596414577,-1,collected,577115820796776966,2025/10/01,2025/10/24,3465208032546951281,2025/10/02
2025/10/02,7556322228821198605,3464951256560210033,-1.4,collected,577114844480836564,2025/10/01,2025/10/24,3465208032546951281,2025/10/02
2025/09/30,7555617173704771342,3464887250609016945,-1.4,collected,577108156410925495,2025/09/29,2025/10/22,3465140618820161649,2025/09/30
2025/09/29,7555180829527377719,3464854439572050033,-1.4,collected,577107096626237565,2025/09/28,2025/10/21,3465104626449158257,2025/09/29
2025/09/29,7555180829527377719,3464108340129009777,1,released,577080244398166997,2025/09/05,released,3465104626449158257,2025/09/29
2025/09/28,7554807851550607118,3464084816923299953,3,released,577084663111390087,2025/09/04,released,3465084775872172145,2025/09/29
2025/09/28,7554807851550607118,3464083013123215473,2.8,released,577081238819868717,2025/09/04,released,3465084775872172145,2025/09/29
2025/09/28,7554807851550607118,3464073417976287345,1.4,released,577083330523665022,2025/09/04,released,3465084775872172145,2025/09/29
