Only reserve details after 2024/09/25 are displayed,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
2025/07/19,7528440047471281975,3462029306023022705,1.4,released,577004277589119194,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462591218418290801,-1,collected,577032474270470816,2025/07/18,2025/08/10,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462025691366264945,1.4,released,577008912113570060,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462025684838355057,3.95,released,577008302386810891,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462025495875850353,2.8,released,577009617271820837,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462589049737613425,-1.4,collected,577030473657520134,2025/07/18,2025/08/10,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462023377502048369,2.8,released,577010218494431896,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462022603448488049,1.4,released,577010021137421047,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462585912524181617,-1,collected,577030583391523255,2025/07/18,2025/08/10,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462021149635612785,1.4,released,577009993797701880,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/19,7528440047471281975,3462019940193702001,1.12,released,577010742701166737,2025/06/22,released,3462793018783928433,2025/07/21
2025/07/18,7528078700169053966,3462006260298584177,1.4,released,577000859916866329,2025/06/21,released,3462764024924049521,2025/07/18
2025/07/18,7528078700169053966,3462005157310926961,1.4,released,577004888137437461,2025/06/21,released,3462764024924049521,2025/07/18
2025/07/18,7528078700169053966,3462564409883463793,-4.01,collected,577028023151071240,2025/07/17,2025/08/09,3462764024924049521,2025/07/18
2025/07/18,7528078700169053966,3462003075193606257,2.8,released,577004840223937034,2025/06/21,released,3462764024924049521,2025/07/18
2025/07/18,7528078700169053966,3462563342415794289,-1.41,collected,577027434078114624,2025/07/17,2025/08/09,3462764024924049521,2025/07/18
2025/07/18,7528078700169053966,3462557250651263089,-1.12,collected,577031350306443674,2025/07/17,2025/08/09,3462764024924049521,2025/07/18
2025/07/17,7527551383067690766,3461982196062130289,1.4,released,577004046769426757,2025/06/20,released,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3461978038702346353,1.4,released,577002636240916624,2025/06/28,released,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462539793392308337,-2.8,collected,577026686555689494,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3461975856107130993,1.4,released,577004780885479592,2025/06/20,released,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3461975744487264369,1.41,released,577003657115177679,2025/06/20,released,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3461974413928140913,1.4,released,577001965812813975,2025/06/20,released,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462536463350599793,-4.4,collected,577029883875856934,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462534090551955569,-1.4,collected,577028318695887771,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462533807311458417,-3,collected,577028953700208995,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462532300958896241,-1.4,collected,577027213527061458,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/17,7527551383067690766,3462525106481238129,-1.4,collected,577003514463949028,2025/07/16,2025/08/08,3462732375172157553,2025/07/17
2025/07/16,7527233894266914615,3462515085872762993,-1.4,collected,577025203508777193,2025/07/15,2025/08/07,3462702545561751665,2025/07/16
2025/07/16,7527233894266914615,3462251656797130865,-2.4,collected,577018203835044628,2025/07/15,2025/07/27,3462702545561751665,2025/07/16
2025/07/15,7526733806654605111,3461932179301699697,1.4,released,577001324385898863,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461930770337730673,1.4,released,577004236110664654,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461929653801554033,1.4,released,577003581720072819,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461928295713443953,1.4,released,577003897486348894,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3462493479707775089,-4,collected,577022395989069826,2025/07/14,2025/08/06,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461926901608648817,1.41,released,577004807790825572,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461924664789864561,1.4,released,577001637398287155,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461924757430374513,1.4,released,577004356813099280,2025/06/18,released,3462676916610895985,2025/07/15
2025/07/15,7526733806654605111,3461906569066942577,1.4,released,577005299346280550,2025/06/17,released,3462676916610895985,2025/07/15
2025/07/14,7526580227049621261,3461901790451110001,1.4,released,576999254948090783,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461901626039439473,2.8,released,577003141251698856,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461900308791660657,2.8,released,577002664553058572,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461898404998058097,1.4,released,577001426683859185,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461897939797446769,1.41,released,577000856726442703,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461895099766378609,1.4,released,577002604687889014,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461894659235876977,2.8,released,577004191689118239,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461894834769072241,5.35,released,577002585707155788,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461892984613146737,1.4,released,577004564429508640,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3462465240003481713,-3.95,collected,577025736031572557,2025/07/13,2025/08/05,3462647254719828081,2025/07/14
2025/07/14,7526580227049621261,3461891696785920113,1.4,released,577004652159799895,2025/06/17,released,3462647254719828081,2025/07/14
2025/07/13,7526208119605888781,3461873759836541041,1.4,released,577000563587322743,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461873167971160177,1.4,released,576999012824486246,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461873009440821361,1.4,released,576999001802051942,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461872537787011185,1.4,released,577003017313555399,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461872491115810929,1.4,released,577001554366993146,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461870757059334257,1.4,released,577001700168470862,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3462448016523890801,-3.95,collected,577025395856281914,2025/07/12,2025/08/04,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461869180681949297,2.8,released,577003797954727945,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461869629725118577,1.4,released,577001901828640882,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461868965953179761,1.4,released,576999101266760254,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3462445453049565297,-20,collected,577021116597572018,2025/07/12,2025/08/04,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461866593522978929,2.81,released,576998071126496228,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461865475487666289,2.8,released,577004440916299788,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461865190278467697,1.4,released,577003079300387341,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461865244920746097,1.4,released,577003275959767180,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461863688672874609,1.4,released,577002739263049976,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/13,7526208119605888781,3461862344304005233,1.4,released,577002669544214985,2025/06/16,released,3462631096862216305,2025/07/14
2025/07/12,7525651657343256333,3461840188744896625,4.2,released,576999907007959432,2025/06/15,released,3462578871299379313,2025/07/14
2025/07/12,7525651657343256333,3461838227093164145,5.6,released,577001763721613827,2025/06/15,released,3462578871299379313,2025/07/14
2025/07/12,7525651657343256333,3461835539375034481,1.4,released,577003655502074876,2025/06/15,released,3462578871299379313,2025/07/14
2025/07/12,7525651657343256333,3462408908662280305,-2.8,collected,576999431328666346,2025/07/10,2025/08/03,3462578871299379313,2025/07/14
2025/07/11,7525512768930383630,3461813909590610033,1.4,released,576999015257444523,2025/06/14,released,3462578871299379313,2025/07/14
2025/07/10,7525108343418455863,3461799616807932017,2.8,released,576996425250673464,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461798772912525425,4.21,released,576999895495905711,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461797809998499953,1.4,released,576999015475941580,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461796486148165745,1.4,released,576999159642493782,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461794349226823793,1.4,released,577000489299644883,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461789930776465521,1.4,released,576999103629594760,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461789655568978033,1.4,released,577001372398686828,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3461788095951310961,1.4,released,577000431160496567,2025/06/13,released,3462547880948633713,2025/07/10
2025/07/10,7525108343418455863,3462368940160159857,-1.4,collected,577022358004929140,2025/07/09,2025/08/01,3462547880948633713,2025/07/10
2025/07/09,7524725260793530125,3462350910411608177,-2.8,collected,577018056276873362,2025/07/08,2025/07/31,3462521807631847537,2025/07/09
2025/07/09,7524725260793530125,3461775494566744177,1.4,released,576994595469824073,2025/06/12,released,3462521807631847537,2025/07/09
2025/07/09,7524725260793530125,3461771390920331377,1.4,released,577000527321076502,2025/06/12,released,3462521807631847537,2025/07/09
2025/07/09,7524725260793530125,3461770146524860529,1.4,released,577000690306880332,2025/06/12,released,3462521807631847537,2025/07/09
2025/07/08,7524359424706791223,3461758516516065393,0.9,released,576999431517148000,2025/07/07,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461757101380112497,1.4,released,576996435161944375,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461755688238157937,1.4,released,576995083224453662,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461755290306121841,1.4,released,576999321546035555,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461752766439854193,1.4,released,576996359034343523,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461751974949458033,1.4,released,576999154545955018,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461750495433625713,1.4,released,576999428936208731,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461758516516065393,-0.9,collected,576999431517148000,2025/07/07,2025/07/07,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461749392017952881,5.35,released,576999177771061494,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461748865071353969,1.4,released,576999130444304823,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/08,7524359424706791223,3461748852313657457,1.4,released,576999017931117241,2025/06/11,released,3462500996707422321,2025/07/09
2025/07/07,7524019060050675469,3461732761110810737,4.2,released,576996025730437873,2025/06/10,released,3462476216372269169,2025/07/08
2025/07/07,7524019060050675469,3461729941727383665,1.4,released,576994646624997436,2025/06/10,released,3462476216372269169,2025/07/08
2025/07/07,7524019060050675469,3461728289922191473,1.4,released,576998043616777172,2025/06/10,released,3462476216372269169,2025/07/08
2025/07/06,7523425552829679415,3461712328561430641,1.4,released,576997602725303112,2025/06/09,released,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3461711099433095281,1.4,released,576996102287233903,2025/06/09,released,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3461707809125339249,3.95,released,576993424777777486,2025/06/09,released,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3462346058964570225,-5.35,collected,577018057790624422,2025/07/05,2025/07/31,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3461705519790329969,1.4,released,576996373945487496,2025/06/09,released,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3461705523744378993,2.8,released,576997065929887896,2025/06/09,released,3462457134847004785,2025/07/07
2025/07/06,7523425552829679415,3462332758380941425,-1.4,collected,576994949753770454,2025/07/04,2025/07/31,3462457134847004785,2025/07/07
2025/07/05,7523242994871420685,3462326970296668273,-6.5,collected,577014598711153337,2025/07/04,2025/07/30,3462435130948751473,2025/07/07
2025/07/05,7523242994871420685,3461687265159778417,1.52,released,576991060357910880,2025/06/08,released,3462435130948751473,2025/07/07
2025/07/05,7523242994871420685,3462315277577719921,-1.4,collected,577020479300473092,2025/07/04,2025/07/30,3462435130948751473,2025/07/07
2025/07/04,7522860600372758327,3461663458995376241,1.4,released,576993989550444985,2025/06/07,released,3462409522647765105,2025/07/04
2025/07/04,7522860600372758327,3461663493492543601,2.46,released,576989530401771600,2025/06/07,released,3462409522647765105,2025/07/04
2025/07/03,7522555000292329230,3462284013784698993,-3.5,collected,577013596379648247,2025/07/02,2025/07/28,3462382483014717553,2025/07/03
2025/07/03,7522555000292329230,3462276795977601137,-1.4,collected,577014455042674835,2025/07/02,2025/07/28,3462382483014717553,2025/07/03
2025/07/02,7522000379708294926,3461620611380514929,2.8,released,576994070930363149,2025/06/05,released,3462382483014717553,2025/07/03
2025/07/02,7522000379708294926,3461618572682956913,1.44,released,576993803112976913,2025/06/08,released,3462382483014717553,2025/07/03
2025/07/02,7522000379708294926,3461618110584623217,2.8,released,576991834488017478,2025/06/08,released,3462382483014717553,2025/07/03
2025/07/02,7522000379708294926,3462247561966489713,-1.4,collected,577014826628256191,2025/07/01,2025/07/27,3462382483014717553,2025/07/03
2025/07/01,7521790806093760270,3461605071756562545,2.46,released,576989950649602596,2025/06/07,released,3462333518266339441,/
2025/07/01,7521790806093760270,3461596767245471857,11.2,released,576993128196641788,2025/06/07,released,3462333518266339441,/
2025/07/01,7521790806093760270,3462219372926242929,-1.4,collected,577015839927145080,2025/06/30,2025/07/26,3462333518266339441,/
