Shop Cherri LLC Financing Scenario
Agreement Amount: ,"$6,500.00"
Principal Repayment Rate: ,17.0%
Fee Repayment Rate: ,2.89%
Period Start: ,2025-09-22,Period end: ,2025-09-28
Total Sales in Period,"$3,903.18"
Principal Payment (17.0% of retail sales),$663.54
Fee (2.89% of retail sales),$112.80
""
Store,Purchased At (UTC),Order Id,Line Item Id,SKU,Product,Net Price,Principal Repayment Rate,Principal Payment
shop-cherri.myshopify.com,2025-09-26 01:42:25 UTC,gid://shopify/Order/6107411939364,gid://shopify/LineItem/15860266795044,MTB0211R,"Mid-Rise Thong - XS/S / Red Candy Apple,",$23.81,17.0%,$4.05
shop-cherri.myshopify.com,2025-09-26 01:42:25 UTC,gid://shopify/Order/6107411939364,gid://shopify/LineItem/15860266696740,TIER18,Order Protection - TIER18,$3.36,17.0%,$0.57
shop-cherri.myshopify.com,2025-09-26 04:43:47 UTC,gid://shopify/Order/6107503296548,gid://shopify/LineItem/15860454948900,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-26 07:31:14 UTC,gid://shopify/Order/6107580006436,gid://shopify/LineItem/15860603453476,LRL02206L,"Bikini Brief - 2X/3X / Black Licorice,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-26 07:31:14 UTC,gid://shopify/Order/6107580006436,gid://shopify/LineItem/15860603420708,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-09-26 10:01:33 UTC,gid://shopify/Order/6107643445284,gid://shopify/LineItem/15860712996900,MTB0213R,"Mid-Rise Thong - M/L / Red Candy Apple,",$28.00,17.0%,$4.76
shop-cherri.myshopify.com,2025-09-26 11:16:06 UTC,gid://shopify/Order/6107685879844,gid://shopify/LineItem/15860789870628,BASE,Order Protection - BASE,$1.76,17.0%,$0.30
shop-cherri.myshopify.com,2025-09-26 11:16:06 UTC,gid://shopify/Order/6107685879844,gid://shopify/LineItem/15860789903396,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$50.42,17.0%,$8.57
shop-cherri.myshopify.com,2025-09-26 13:58:47 UTC,gid://shopify/Order/6107797946404,gid://shopify/LineItem/15861003190308,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-26 15:02:10 UTC,gid://shopify/Order/6107850276900,gid://shopify/LineItem/15861117747236,3PLRL02201SF,"3 Pack Bikini Briefs - Spring Fling - XS/S / Spring Fling,",$60.00,17.0%,$10.20
shop-cherri.myshopify.com,2025-09-26 15:02:10 UTC,gid://shopify/Order/6107850276900,gid://shopify/LineItem/15861117714468,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-09-26 15:14:45 UTC,gid://shopify/Order/6107862007844,gid://shopify/LineItem/15861140586532,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-26 19:30:47 UTC,gid://shopify/Order/6108264333348,gid://shopify/LineItem/15862427254820,MTBP0211R,"Mid-Rise Thong - 1X/2X / Red Candy Apple,",$17.00,17.0%,$2.89
shop-cherri.myshopify.com,2025-09-26 22:47:33 UTC,gid://shopify/Order/6108581462052,gid://shopify/LineItem/15863608049700,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-27 02:42:32 UTC,gid://shopify/Order/6108974186532,gid://shopify/LineItem/15864833671204,TIER5,Order Protection - TIER5,$1.48,17.0%,$0.25
shop-cherri.myshopify.com,2025-09-27 02:42:32 UTC,gid://shopify/Order/6108974186532,gid://shopify/LineItem/15864833703972,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$23.81,17.0%,$4.05
shop-cherri.myshopify.com,2025-09-27 08:59:45 UTC,gid://shopify/Order/6109170073636,gid://shopify/LineItem/15865217744932,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-27 14:48:54 UTC,gid://shopify/Order/6109498212388,gid://shopify/LineItem/15865785843748,BASE,Order Protection - BASE,$0.88,17.0%,$0.15
shop-cherri.myshopify.com,2025-09-27 14:48:54 UTC,gid://shopify/Order/6109498212388,gid://shopify/LineItem/15865785876516,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$25.21,17.0%,$4.29
shop-cherri.myshopify.com,2025-09-27 15:26:22 UTC,gid://shopify/Order/6109534289956,gid://shopify/LineItem/15865870024740,3PMTBP0212N,"3 Pack Mid-Rise Thongs - Neapolitan - 2X/3X / Neapolitan,",$60.00,17.0%,$10.20
shop-cherri.myshopify.com,2025-09-27 15:26:22 UTC,gid://shopify/Order/6109534289956,gid://shopify/LineItem/15865869991972,TIER5,Order Protection - TIER5,$1.75,17.0%,$0.30
shop-cherri.myshopify.com,2025-09-27 15:30:14 UTC,gid://shopify/Order/6109538877476,gid://shopify/LineItem/15865883721764,MTB0214L,"Mid-Rise Thong - L/XL / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-27 15:43:02 UTC,gid://shopify/Order/6109553623076,gid://shopify/LineItem/15865926451236,GSP0222B,G-String - 2X/3X / Blueberry,$22.50,17.0%,$3.83
shop-cherri.myshopify.com,2025-09-27 15:43:02 UTC,gid://shopify/Order/6109553623076,gid://shopify/LineItem/15865926418468,MTBP0212L,"Mid-Rise Thong - 2X/3X / Black Licorice,",$22.50,17.0%,$3.83
shop-cherri.myshopify.com,2025-09-27 19:08:46 UTC,gid://shopify/Order/6109972889636,gid://shopify/LineItem/15867764310052,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$0.00,17.0%,$0.00
shop-cherri.myshopify.com,2025-09-27 19:45:33 UTC,gid://shopify/Order/6110061953060,gid://shopify/LineItem/15868199764004,3PMTBP0212N,"3 Pack Mid-Rise Thongs - Neapolitan - 2X/3X / Neapolitan,",$60.00,17.0%,$10.20
shop-cherri.myshopify.com,2025-09-27 22:32:12 UTC,gid://shopify/Order/6110451499044,gid://shopify/LineItem/15870134681636,MTB0212R,"Mid-Rise Thong - S/M / Red Candy Apple,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-09-27 22:32:12 UTC,gid://shopify/Order/6110451499044,gid://shopify/LineItem/15870134714404,MTB0212L,"Mid-Rise Thong - S/M / Black Licorice,",$23.80,17.0%,$4.05
shop-cherri.myshopify.com,2025-09-27 22:39:59 UTC,gid://shopify/Order/6110467588132,gid://shopify/LineItem/15870216110116,MTB0214G,"Mid-Rise Thong - L/XL / Pink Guava,",$0.00,17.0%,$0.00
shop-cherri.myshopify.com,2025-09-27 22:39:59 UTC,gid://shopify/Order/6110467588132,gid://shopify/LineItem/15870216077348,LRL02204L,"Bikini Brief - L/XL / Black Licorice,",$0.00,17.0%,$0.00
shop-cherri.myshopify.com,2025-09-28 01:57:24 UTC,gid://shopify/Order/6110790123556,gid://shopify/LineItem/15871664914468,MTB0213L,"Mid-Rise Thong - M/L / Black Licorice,",$17.00,17.0%,$2.89
shop-cherri.myshopify.com,2025-09-28 03:18:44 UTC,gid://shopify/Order/6110835507236,gid://shopify/LineItem/15871768821796,MTB0211L,"Mid-Rise Thong - XS/S / Black Licorice,",$20.00,17.0%,$3.40
shop-cherri.myshopify.com,2025-09-28 07:18:34 UTC,gid://shopify/Order/6110948917284,gid://shopify/LineItem/15871979159588,MTBP0211L,"Mid-Rise Thong - 1X/2X / Black Licorice,",$75.60,17.0%,$12.85
shop-cherri.myshopify.com,2025-09-28 07:18:34 UTC,gid://shopify/Order/6110948917284,gid://shopify/LineItem/15871979192356,MTBP0211R,"Mid-Rise Thong - 1X/2X / Red Candy Apple,",$50.41,17.0%,$8.57
